Ticket.ID,Ticket.Open.Date...Time,Ticket.Close.Date...Time,Ticket_Summary
502976,9/25/2015,10-01-2015,L1:DWBI : 25092015_133929: INSIGHT: Record Rejected[NOT AN EMERGENCY] -SFBA
502979,9/25/2015,10-08-2015,SAP P2P| cannot use 'CAL6727' in P2P 
502984,9/25/2015,9/30/2015,L1: Reset the password for the SAP user ID “VN2207411” in PH1 and QH1 
502993,9/25/2015,10-02-2015,L2:SEC Weekly Sales File After Global Load - 9-19-15 
502994,9/25/2015,9/30/2015,Add Div_Loc for dep 49 - error 
502995,9/25/2015,9/28/2015,DMS | Different Subclass under One Style
502996,9/25/2015,10-05-2015,L1:Request to add the brand to all the INSIGHT report for Okinawa
502999,9/25/2015,10-05-2015,SAP ELEAVE ERROR MESSAGE
503003,9/25/2015,9/30/2015,SAP: Not able to Clean up balances in profit centers 9999999
503010,9/25/2015,9/25/2015,L2: Authorization required for the data fix :CA502815 :Data fix :User request to create Article/Listing and Info Record in SAP 
503011,9/25/2015,10-02-2015,L2|JDS retail sales uploaded with wrong date
503016,9/25/2015,10-01-2015,POS| SIN : Pos no.5 is unable to return to the sign-on screen 
503020,9/25/2015,9/29/2015,L1 | VPN Access for EC vendor
503022,9/25/2015,9/28/2015,Access for option in CRS104S (Hawaii)
503023,9/25/2015,10/19/2015,L1|CW|Data Reprocess for 1909 location HKIA
503025,9/25/2015,9/30/2015,L1|EJ viewer for LILI HUANG at SFO
503026,9/25/2015,10-05-2015,retrieval of BPA payments not interfaced to SAP due to blocked vendors - Australia CMS system
503029,9/25/2015,9/30/2015,L1:Weekly sales file not interfaced to Test server 
503035,9/25/2015,10-06-2015,DMS | POS size indication error
503036,9/25/2015,9/25/2015,CSKU not reflecting A in MCS for HKG L203
503038,9/25/2015,9/25/2015,L2: To provide Data fix access
503040,9/25/2015,9/25/2015,"L2: Datafix: CA 502560 Payment term update in SAP - ME22N, MASS"
503041,9/25/2015,9/28/2015,Ontune Statistics for ESB QA APP Server for Sep-2015 #503039
503042,9/25/2015,9/25/2015,L2: Datafix: CA 502860 - PO referance rename 
503045,9/25/2015,10-01-2015,1 transactions failure at MATRIX | 24-Sep-2015 23:45:00 SGT
503046,9/25/2015,9/25/2015,Info record change I-Docs ( INFREC ) are failed as Info create was not available in SAP 
503048,9/25/2015,10-05-2015,Traffic not interfaced for LAX AP and CHANGI AP for last year
503049,9/25/2015,10-05-2015,Adding two new “Customer Type” with buttons mapping to particular Customer Codes 
503051,9/25/2015,10-12-2015,Icount replaced #GM07-6Z514-1469
503053,9/25/2015,9/29/2015,DMS |  : To change Manufacturer code from 106187 to 239228 
503054,9/25/2015,10-06-2015,"PAX | Pax Issue Sept 25,2015"
503055,9/25/2015,9/28/2015,L1|To push pending Sku changes in AUSPOS1 and AUSPOS4 on 25th September
503067,9/26/2015,9/30/2015,Receiving Error Messages in P2P
503073,9/26/2015,9/28/2015,Termination | Termination of user id IS2801430 & YC0131748
503077,9/26/2015,10-01-2015,"L1|Kronos Countwise | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Macau (2, 17)"
503079,9/26/2015,10-06-2015,"L1|COUNTWISE | ABD : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Abu Dhabi (16)"
503081,9/26/2015,10/21/2015,SACOMM | US Payroll - New York Employees Commissions
503086,9/26/2015,10-05-2015,AS400 & EJ viewer tender type discrepancy 
503089,9/26/2015,10-05-2015,"Cici, Grace and Lorie regards to computer problem with CATS in CNS"
503090,9/26/2015,10-08-2015,L2:HIA Inform Reports not uploading with yesterday's sales numbers
503096,9/26/2015,9/28/2015,ESB - webMethods - Failure Notification|SoapException|SGESBLPAPP02
503108,9/27/2015,9/28/2015,Termination | Termination of user id MT0131469 & TS0370836 
503109,9/27/2015,10-01-2015,L1|Kronos Countwise | Enable Kronos access - TBIT LAX Diana Liou
503113,9/27/2015,10-06-2015,"L1|Kronos Countwise | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
503115,9/27/2015,9/29/2015,"L1|Kronos Countwise | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Singapore (7, 22)"
503119,9/27/2015,9/29/2015,"L1|Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Macau (2, 17)"
503121,9/27/2015,10-06-2015,"L1|Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Abu Dhabi (16)"
503123,9/27/2015,10-06-2015,cats system  login issue
503125,9/27/2015,10-08-2015,L2:Hysan SA (Luxury & Beauty) Daily
503135,9/27/2015,10-02-2015,L1:Inform download for HNL and LAX1 not started
503140,9/28/2015,10-05-2015,POS| HAW:POS 889 (LUXURY DUAL SF) not working
503146,9/28/2015,9/28/2015,"Termination | Termination of user id's MB2217859, YC0131748 & SG0018900 "
503149,9/28/2015,9/30/2015,"L1|Kronos Countwise | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
503151,9/28/2015,9/29/2015,"L1|Kronos Countwise | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Singapore (7, 22)"
503156,9/28/2015,9/30/2015,Two Rsku are sharing one Csku: 39109657 (HKG)
503158,9/28/2015,10/28/2015,L2:Quarterly Profile maintenance activity
503159,9/28/2015,10/23/2015,L2:Clearing suspensions in DBSTG Fact tables - <<Month Name>>
503161,9/28/2015,10-05-2015,L1: Hainan sales posting
503162,9/28/2015,10/21/2015,L1:INFORM Objects release review
503164,9/28/2015,10-05-2015,L1:Sanya sales posting
503165,9/28/2015,10/18/2015,L1:INFORM_Weekend_Monitoring
503166,9/28/2015,10-12-2015,L1:INFORM | Month-end roster plan and activity completion
503167,9/28/2015,10/16/2015,L1:Monthly INFORM Master List and License tracking report
503172,9/28/2015,9/28/2015,L1: Please Lock Bala's Id in all SAP Systems
503174,9/28/2015,10-01-2015,L1|POS : Hawaii missing sales w/o EJ - 25/9
503176,9/28/2015,10-01-2015,POS: register 251 register has been shutting down periodically
503177,9/28/2015,9/28/2015,SCM : 02 MNZ INVOICE NOT SHOWN 
503182,9/28/2015,9/28/2015,Invoice is captured in error with stated 'Vendor selling unit cost not received'
503184,9/28/2015,9/28/2015,XTRAX | Alert - Okinawa Missing Transaction Reported
503185,9/28/2015,10/15/2015,"Finance report validation and report delivery|September,2015"
503188,9/28/2015,10-05-2015,L2: SAP | Request: P2P Shopping Cart Requestor - JL0131826
503189,9/28/2015,10/22/2015,To update transaction# for the given Pre-order records for NAM division
503191,9/28/2015,10/26/2015,Comments by Employee - Report Automation Analysis
503196,9/28/2015,10/14/2015,L1|new user application for Oscar Liu - Rekey
503197,9/28/2015,10/28/2015,Loyal T - Expired Points |Correction in Insight
503198,9/28/2015,10/20/2015,L2: SAP - Photo Functionality
503205,9/28/2015,10-01-2015,2 transactions failure at MATRIX | 26-Sep-2015
503206,9/28/2015,9/28/2015,Goods Movement I-Doc (WPUWBW) was failed due to Article and listing was not send to SAP
503209,9/28/2015,9/28/2015,Ontune Statistics for ESB PROD APP and ESB DB server June-2015 to Sep-2015 
503212,9/28/2015,10/20/2015,L1: Request to check filter definition for HKIA AA reports
503216,9/28/2015,10-05-2015,L1: To address the queries and clarifications raised by NSPS & SAP internal support teams for this week (28.09.2015 to 01.09.2015) 
503221,9/28/2015,10-02-2015,TG# 24 does not showed on some transaction dockets
503223,9/28/2015,9/29/2015,L2: Additional authorization to perform data fix in PR1 as per data fix approval
503231,9/28/2015,9/29/2015,MACHINE HANG AT UPOS: General error (111) posprinter
503234,9/28/2015,10-09-2015,SAP FI | F05E SAP FI Report 
503238,9/28/2015,10-01-2015,SAP HR Employee Number Range
503240,9/28/2015,10/14/2015,September 2015 - month end close activities 
503244,9/28/2015,10-02-2015,L1: Ludivine Barre (LB0131869)
503247,9/28/2015,10-07-2015,DB User Profile details for all ESB environment
503248,9/28/2015,10-07-2015,OS Profile User details for ESB machines
503249,9/28/2015,10/21/2015,L1|Data Reprocess for 297 and 296 for HKG
503251,9/28/2015,10-03-2015,L1|Access authorisation for SA_Comm system
503256,9/28/2015,9/29/2015,Global Loyal T Program on Fashion Clearance 
503260,9/28/2015,10-12-2015,traffic counter
503266,9/28/2015,9/29/2015,XTRAX | Following bag is not available in PaxTrax
503268,9/28/2015,10-02-2015,L2:INSIGHT FinanceReport_Validation program completed 28-Sep-2015
503269,9/28/2015,10-05-2015,"Hi, will require the latest list of BPM approvers including their designation and limits for the respective approval types in the same format as per the attached "
503271,9/28/2015,10-05-2015,Rounding Value on POS Forex Payment Information
503272,9/28/2015,10-01-2015,Unable to post negative ARO asset with T-code ABSO tty 100
503273,9/28/2015,10-02-2015,L2: Interco- UAT User and Assigning new roles
503274,9/28/2015,10-05-2015,Backstore Client Access 
503277,9/28/2015,10-06-2015,L1|CA502042 ::To extract the POS receipt for SKU #9346701
503279,9/28/2015,10-01-2015,GC code 89- Currency Promo Set-up for Guam 
503280,9/28/2015,9/30/2015,MCS/SIN2 - To avoid delay in inventory interface to CAG Wincor POS
503287,9/28/2015,10-02-2015,L1: Unable to log into SAP portal
503289,9/28/2015,10-06-2015,"L1|Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, LAX and SFO (23, 21)"
503291,9/28/2015,10-06-2015,"L1|Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hawaii (5, 15)"
503296,9/28/2015,10-03-2015,Guam Tender setup
503297,9/28/2015,10-03-2015,Open of Pandora outpost on 1 Oct 2015 (Mapping POS#4180 to Location 140)
503301,9/29/2015,10-02-2015,L1|POS | MISSING TRANSACTIONS IN WINCOR EJ VIEWER
503306,9/29/2015,10/13/2015,"POS : OPI SKU's_ Wincore POS , check on SKU 10586659, 10586766, 10545564 and more SKU’s for brand 5507_ OPI "
503308,9/29/2015,10-01-2015,"L1|Kronos | SIN : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Singapore (7, 22)"
503313,9/29/2015,9/29/2015,SAP SRM : Terminte user : RC2178640                                   
503317,9/29/2015,10-05-2015,"POS | stop getting these email notifications, "
503319,9/29/2015,10-06-2015,"L1|Kronos Countwise | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
503321,9/29/2015,10-06-2015,"L1|Kronos Countwise | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Macau (2, 17)"
503331,9/29/2015,10-03-2015,L1|Hong Kong Missing Transactions
503354,9/29/2015,10/22/2015,Keystone - Eliminate the process of Blocked 'R' payment
503355,9/29/2015,10/23/2015,L2:DWBI | INFORM reports - SFO airport black out
503361,9/29/2015,10/22/2015,L2:DWBI | SFO Data Blackout
503362,9/29/2015,10/27/2015,L2:DWBI | ticket to remove iSHOP traffic from Singapore Changi airport on the SEC report
503367,9/29/2015,10/22/2015,Profit centre error
503370,9/29/2015,9/30/2015,DMS : RSKU#990105576 not update in DMS
503375,9/29/2015,10/13/2015,DWBI : DE15 Jurlique Duplicate SKU with different collection
503376,9/29/2015,10/13/2015,Please investigating the Wincor POS refund issue
503378,9/29/2015,10-08-2015,REQUEST TO GENERATE ID & PASSWORD for Mumbai Preorder Portal
503387,9/29/2015,9/29/2015,Info record change I-Docs ( INFREC ) are failed as Info create was not available in SAP.
503389,9/29/2015,10-05-2015,L1|COD Beauty Korean Mask Sales 
503393,9/29/2015,10-06-2015,L2: BASIS | TICKET #52222 - No access
503396,9/29/2015,10-07-2015,Goods Movement I-doc (WPUWBW) was failed as Purchase Info record was not interfaced to SAP.
503397,9/29/2015,10-05-2015,RSKUs are not scan-able on POS
503401,9/29/2015,9/30/2015,Request To Create GC Tender Code 83(Jurlique GC $80) in HKGA
503403,9/29/2015,10/14/2015,MCS Report access - User have access to menu 77-101
503404,9/29/2015,9/30/2015,Consignment PO (ZCN) Create I-Doc  (PORDCR1)  failed as article listing was not send to SAP.
503406,9/29/2015,10-05-2015,P2P | Profile adjustments needed
503408,9/29/2015,10-08-2015,Request for New Folder :: Storage for ESB Installers | SR 503000
503409,9/29/2015,9/29/2015,Goods movement(WPUWBW) I-doc failed due to PO- 3000271764  (0330157219)  Lines blocked in SAP.
503410,9/29/2015,10/29/2015,L2:Expiry Points Metric (under Membership Folder) needs to be modified.
503414,9/29/2015,10/13/2015, L1: DWBI | 29092015_134555: INSIGHT: Record Rejected[NOT AN EMERGENCY] -MATRIX
503417,9/29/2015,10/30/2015,PAXTRAX :: Analysis to give alert on scanning in correct PAX number
503419,9/29/2015,10-04-2015,L2:DMS: unknown error on negative GM$ for HCC loose cookies pcs Cku 39389234_ Hawaii Division
503421,9/29/2015,10-06-2015,SAP HR | 700R- Bali Bridges Donatn - Reclass to 3709999  
503424,9/29/2015,10/15/2015,CSM : D65 Lease Sls 150928
503438,9/29/2015,10-05-2015,Distribution centre in E3 is not correct for some SKUs in HKG and NAM
503449,9/29/2015,10-06-2015,Request to add POS sales monitoring file
503453,9/29/2015,9/29/2015,L2: Temporary Authorization for Data Fix
503457,9/29/2015,10-05-2015,PD not scanning in dept 56 at location 25
503464,9/29/2015,10-02-2015,L2: BASIS | User requests to add in the Manager Self- Service tab for Sharon 
503466,9/29/2015,10-05-2015,BASIS | Credit Time Off request: Application
503468,9/29/2015,10-12-2015,SAP| cleanup vendor list 2015
503471,9/29/2015,10-06-2015,MCS | Not able to draw sku list by using Function 124 in MCS
503473,9/29/2015,10-08-2015,PaxTrax???????
503474,9/29/2015,10/23/2015,SACOMM Setup for Studio City
503477,9/29/2015,10-05-2015,POS | SKU to SKU transfer HKG - SKU#12115192 
503482,9/29/2015,10-09-2015,CATS Termination - GM-Termination of Staff card and computer system 
503484,9/29/2015,10-08-2015,HAWAII DIVISION SAP PO 3000272321 C.SKU39389234
503491,9/29/2015,10-02-2015,L2: OSS Message- Sales I-doc failure-Functional Module: /AIF/NOTIFY_IDOC_STATUS does not Exist
503508,9/29/2015,10-01-2015,Download the Terracotta latest Version from SAG
503510,9/29/2015,10-05-2015,Suspension clearance in INSIGHT due to missing product master information
503511,9/29/2015,10/22/2015,DFS PO no: 8300070227 - MOWS15 - Kay Kambayashi-MOWS Translation
503512,9/29/2015,10-03-2015,Orders have not been dropped into NAM WRX 
503513,9/29/2015,10/14/2015,BI Mapping Tool : LDAP settings configuration- Secondary LDAP testing
503518,9/29/2015,9/30/2015,L1:Consignment PO (ZCN) Create I-Doc  (PORDCR1)  failed as article listing was not send to SAP.
503519,9/29/2015,10-02-2015,L2: Legacy Exchange Server Decommisioning - SAP Applications Impacted
503520,9/29/2015,10-05-2015,WORK FLOW issue
503521,9/29/2015,10-06-2015,L1|chocolixir
503523,9/29/2015,10-05-2015,To change the tender amount and tender description for tender #57 in Singapore Scottswalk store(23)
503525,9/29/2015,10-07-2015,SMRF1509-06 Create new cost centre MCO 1217 and new site 2059 for Studio City sunglass in Macau
503528,9/29/2015,10-01-2015,SKU for the new Prado Draw 13
503533,9/30/2015,10-05-2015,POS | NAM Audit Findings - Wincor Audit log review
503536,9/30/2015,10-09-2015,L2|DWBI : Problems access MicroStrategy Dashboard
503539,9/30/2015,10-09-2015,POS : Add SKUs to Wincor Promotion
503540,9/30/2015,10-05-2015,POS : LAX TBIT POS232 cannot load database
503542,9/30/2015,12/28/2015,Kronos : configure CountWise devices in LAX-Terminal 4
503548,9/30/2015,10-06-2015,L1 : SAP |  Transfer of P2P Approval from Jamika Reyes to Linda Templo
503550,9/30/2015,10-09-2015,L2:correct the Refund Suspensions - <<Month Name>>
503551,9/30/2015,10/27/2015,L2:INSIGHT_Missing_Master_Information_Suspension
503553,9/30/2015,10-01-2015,"L1|Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Abu Dhabi (16)"
503573,9/30/2015,10-08-2015,SCM | SFO MCS issue
503575,9/30/2015,10-12-2015,L2:DWBI : missing dates for the Loyal T MTD store performance report
503582,9/30/2015,10-08-2015,L2:Changi daily signup report (Dates not in order)
503584,9/30/2015,10/15/2015,L2:Grouping not reflecting in INFORM 
503598,9/30/2015,10/14/2015,SAP Finance | Monthly e/auto financials via Mobius Reports for Saipan For Approval
503606,9/30/2015,10-08-2015,DMS|SFO::Request to update Vendor size name and code for the reported SKUs
503625,9/30/2015,10-07-2015,PROFERO | P2 - Product page (CSKU 39247705) leads to 404
503629,9/30/2015,10/13/2015,PROFERO | DFS L & T discrepancy for August-2015 TA 2320
503634,9/30/2015,11-02-2015,Request to check and clear Zone 1 price in GDC MCS
503635,9/30/2015,10-01-2015,POS | POS 248
503638,9/30/2015,10/23/2015,Correction of Country Names in DSA
503640,9/30/2015,10-01-2015,MCS | INVOICE DOESN'T BELONG TO ENTERED JV *TOP URGENT*
503643,9/30/2015,10-01-2015,L2: Authorization required for the data fix : CA501293 : PO Create I-Docs are failed as Net price must be greater than zero
503644,9/30/2015,10-07-2015,Guam PAXTRAX:  Question about walk-in visit group number
503647,9/30/2015,10/13/2015,SAP| cleanup vendor list 2015 
503656,9/30/2015,10-05-2015,"CSM | Manual Refund TXN 611063105 to CASH – mistake by SA, should have been to original payment type MC XXXX4383"
503660,9/30/2015,10-06-2015,Negative GM issue for CSKU 39389234_ Hawaii Division
503662,9/30/2015,10-06-2015,DMS | help editing the ticket description for the below SKU - wrongly reflected as a lace trench coat
503663,9/30/2015,10-05-2015,Universal Messaging Latest Fix installation in PROD Environment
503668,9/30/2015,10-08-2015,L1|Hong Kong Missing Transactions
503672,9/30/2015,10-02-2015,User receives an alert - 'User message queue CYKWOK is not allocated to this job' 
503673,9/30/2015,10-01-2015,UNABLE TO PERFORM LOC-TO-LOC TRANSFER
503676,9/30/2015,10-09-2015,L2:WWSF report issue
503678,9/30/2015,10-06-2015, Negative GM$ for HCC loose cookies pcs Cku 39389234 in INFORM - Need analysis in SAP
503679,9/30/2015,10-05-2015,ESB UM Prod Java Min/Max Increase
503682,9/30/2015,10-09-2015,"L2:INFORM : When downloading inform - the pop up ""save as"" box is disappear "
503685,9/30/2015,10-08-2015,Retrieval of SPD incentives & GST payments -- Australia CMS system
503686,9/30/2015,10-05-2015,Invoice Issue - Missing Info Record in PO# 31-154027; Invoice 158265 (RIVOLI GROUP LLC)
503688,9/30/2015,10-01-2015,Creation of C9112 - Invalid Recon Acc
503689,9/30/2015,10-05-2015,L2: OSS Message- Info create I-Docs (INFREC) are failed to Process subsequently and the same I-Docs current status as “64” in SAP.
503691,9/30/2015,10-03-2015,Cost Update verification
503692,9/30/2015,10-07-2015,Beam Global - PO# 70-149375
503701,9/30/2015,10-05-2015,L2: Object Access Key
503704,9/30/2015,10/13/2015,SAP Finance | Current Consolidation module questions for BPC 
